TXN_ID,DATE,CITY,PRODUCT,QUANTITY,UNIT_PRICE,STORE_ADDRESS,REVENUE,YEAR,MONTH,MONTH_NUM,QUARTER,DAY,WEEK,CITY_CODE
J-00367,2024-01-11,London,Wireless Earbuds,3.0,87.4,"88 Regent Ave, SW1A 2AA",262.2,2024,January,1,Q1,11,2,3
J-00368,2024-04-16,Dubai,Wireless Earbuds,7.0,1016.99,"Mall of Emirates, B1-45",7118.93,2024,April,4,Q2,16,16,1
J-00369,2024-03-19,Kathmandu,Wireless Earbuds,4.0,931.2,"Durbar Marg, KTM 44601",3724.8,2024,March,3,Q1,19,12,2
J-00374,2024-06-12,Dubai,4K Camera,1.0,2317.71,"Mall of Emirates, B1-45",2317.71,2024,June,6,Q2,12,24,1
J-00376,2024-06-02,London,Gaming Laptop,2.0,698.71,"88 Regent Ave, SW1A 2AA",1397.42,2024,June,6,Q2,2,22,3
J-00378,2024-02-18,Tokyo,Gaming Laptop,3.0,1887.85,"1-1 Akihabara, Chiyoda",5663.55,2024,February,2,Q1,18,7,6
J-00380,2024-11-30,Berlin,Wireless Earbuds,5.0,2094.49,"Kurfurstendamm 22, 10719",10472.45,2024,November,11,Q4,30,48,0
J-00382,2024-01-13,Sydney,Smart TV,4.0,2291.02,"88 George St, NSW 2000",9164.08,2024,January,1,Q1,13,2,5
J-00383,2024-01-30,Berlin,Gaming Console,4.0,634.65,"Alexanderplatz 5, 10178",2538.6,2024,January,1,Q1,30,5,0
J-00384,2024-11-05,Kathmandu,Gaming Console,1.0,853.65,"New Road, Kathmandu 44600",853.65,2024,November,11,Q4,5,45,2
J-00385,2024-04-23,Berlin,Smart Watch,1.0,111.48,"Alexanderplatz 5, 10178",111.48,2024,April,4,Q2,23,17,0
J-00386,2024-03-21,Berlin,4K Camera,7.0,410.54,"Alexanderplatz 5, 10178",2873.78,2024,March,3,Q1,21,12,0
J-00389,2024-12-23,Tokyo,Smart TV,2.0,2131.23,"3-5 Shinjuku, Shinjuku-ku",4262.46,2024,December,12,Q4,23,52,6
J-00391,2024-09-12,Dubai,Gaming Console,7.0,918.77,"Mall of Emirates, B1-45",6431.39,2024,September,9,Q3,12,37,1
J-00392,2024-10-27,London,Tablet Pro,5.0,1197.81,"12 Oxford St, W1D 1AB",5989.05,2024,October,10,Q4,27,43,3
J-00394,2024-08-28,Berlin,Smart Watch,4.0,1975.48,"Kurfurstendamm 22, 10719",7901.92,2024,August,8,Q3,28,35,0
J-00397,2024-02-12,New York,4K Camera,5.0,166.98,"350 5th Ave, NY 10118",834.9,2024,February,2,Q1,12,7,4
J-00398,2024-04-18,New York,Tablet Pro,1.0,1817.66,"350 5th Ave, NY 10118",1817.66,2024,April,4,Q2,18,16,4
J-00400,2024-04-13,Tokyo,Smart TV,2.0,379.27,"3-5 Shinjuku, Shinjuku-ku",758.54,2024,April,4,Q2,13,15,6
J-00401,2024-05-03,Kathmandu,Tablet Pro,7.0,1840.33,"Durbar Marg, KTM 44601",12882.31,2024,May,5,Q2,3,18,2
J-00402,2024-11-24,Tokyo,Smart TV,6.0,985.81,"1-1 Akihabara, Chiyoda",5914.86,2024,November,11,Q4,24,47,6
J-00405,2024-05-19,Kathmandu,Wireless Earbuds,3.0,1673.86,"New Road, Kathmandu 44600",5021.58,2024,May,5,Q2,19,20,2
J-00406,2024-03-22,Sydney,Wireless Earbuds,4.0,367.0,"City Centre, Pitt St Mall",1468.0,2024,March,3,Q1,22,12,5
J-00407,2024-03-01,Berlin,Gaming Console,7.0,1284.1,"Alexanderplatz 5, 10178",8988.7,2024,March,3,Q1,1,9,0
J-00408,2024-11-02,Dubai,Gaming Console,5.0,2459.93,"Mall of Emirates, B1-45",12299.65,2024,November,11,Q4,2,44,1
J-00409,2024-07-28,Dubai,Gaming Laptop,5.0,1998.23,"Mall of Emirates, B1-45",9991.15,2024,July,7,Q3,28,30,1
J-00412,2024-07-04,Berlin,Smart TV,7.0,755.85,"Kurfurstendamm 22, 10719",5290.95,2024,July,7,Q3,4,27,0
J-00413,2024-09-20,Tokyo,4K Camera,3.0,2256.05,"3-5 Shinjuku, Shinjuku-ku",6768.15,2024,September,9,Q3,20,38,6
J-00414,2024-05-03,London,Gaming Console,4.0,1230.27,"88 Regent Ave, SW1A 2AA",4921.08,2024,May,5,Q2,3,18,3
J-00415,2024-12-12,London,Wireless Earbuds,3.0,895.94,"88 Regent Ave, SW1A 2AA",2687.82,2024,December,12,Q4,12,50,3
J-00418,2024-07-03,Kathmandu,4K Camera,5.0,625.01,"New Road, Kathmandu 44600",3125.05,2024,July,7,Q3,3,27,2
J-00424,2024-08-31,Kathmandu,Gaming Console,3.0,312.23,"Durbar Marg, KTM 44601",936.69,2024,August,8,Q3,31,35,2
J-00427,2024-07-19,Kathmandu,Smart Watch,5.0,1263.3,"Durbar Marg, KTM 44601",6316.5,2024,July,7,Q3,19,29,2
J-00429,2024-05-06,New York,Gaming Laptop,3.0,678.61,"200 Broadway, NY 10007",2035.83,2024,May,5,Q2,6,19,4
J-00433,2024-07-19,New York,Gaming Console,3.0,1679.7,"350 5th Ave, NY 10118",5039.1,2024,July,7,Q3,19,29,4
J-00434,2024-09-26,Dubai,Gaming Laptop,1.0,975.08,"Dubai Mall, Level 2, S12",975.08,2024,September,9,Q3,26,39,1
J-00438,2024-01-07,Kathmandu,Smart Watch,3.0,963.4,"Durbar Marg, KTM 44601",2890.2,2024,January,1,Q1,7,1,2
J-00442,2024-09-19,Berlin,4K Camera,5.0,1750.07,"Alexanderplatz 5, 10178",8750.35,2024,September,9,Q3,19,38,0
J-00443,2024-03-15,Dubai,Wireless Earbuds,3.0,1008.05,"Dubai Mall, Level 2, S12",3024.15,2024,March,3,Q1,15,11,1
J-00444,2024-10-07,Berlin,Gaming Console,2.0,1421.21,"Kurfurstendamm 22, 10719",2842.42,2024,October,10,Q4,7,41,0
J-00445,2024-06-03,Kathmandu,Smart TV,4.0,1730.07,"Durbar Marg, KTM 44601",6920.28,2024,June,6,Q2,3,23,2
J-00446,2024-10-25,Berlin,Gaming Console,1.0,182.51,"Alexanderplatz 5, 10178",182.51,2024,October,10,Q4,25,43,0
J-00447,2024-05-28,Kathmandu,4K Camera,5.0,1201.56,"New Road, Kathmandu 44600",6007.8,2024,May,5,Q2,28,22,2
J-00448,2024-12-13,Dubai,Smart Watch,2.0,1974.49,"Mall of Emirates, B1-45",3948.98,2024,December,12,Q4,13,50,1
J-00450,2024-05-15,Tokyo,Wireless Earbuds,2.0,2467.1,"1-1 Akihabara, Chiyoda",4934.2,2024,May,5,Q2,15,20,6
J-00451,2024-02-16,Dubai,Gaming Laptop,2.0,177.01,"Mall of Emirates, B1-45",354.02,2024,February,2,Q1,16,7,1
J-00452,2024-10-24,Tokyo,Smart TV,6.0,561.51,"1-1 Akihabara, Chiyoda",3369.06,2024,October,10,Q4,24,43,6
J-00453,2024-09-23,Tokyo,Wireless Earbuds,3.0,198.52,"1-1 Akihabara, Chiyoda",595.56,2024,September,9,Q3,23,39,6
J-00454,2024-05-01,Sydney,Wireless Earbuds,7.0,602.22,"88 George St, NSW 2000",4215.54,2024,May,5,Q2,1,18,5
J-00456,2024-03-25,Kathmandu,Smart TV,6.0,1284.4,"New Road, Kathmandu 44600",7706.4,2024,March,3,Q1,25,13,2
J-00457,2024-12-04,Kathmandu,Wireless Earbuds,6.0,1224.49,"Durbar Marg, KTM 44601",7346.94,2024,December,12,Q4,4,49,2
J-00458,2024-12-03,Berlin,Wireless Earbuds,5.0,2350.48,"Alexanderplatz 5, 10178",11752.4,2024,December,12,Q4,3,49,0
J-00459,2024-05-01,Dubai,Gaming Laptop,1.0,518.08,"Dubai Mall, Level 2, S12",518.08,2024,May,5,Q2,1,18,1
J-00462,2024-07-08,London,Gaming Console,2.0,2449.5,"12 Oxford St, W1D 1AB",4899.0,2024,July,7,Q3,8,28,3
J-00463,2024-11-13,London,Gaming Console,2.0,1654.89,"12 Oxford St, W1D 1AB",3309.78,2024,November,11,Q4,13,46,3
J-00464,2024-07-16,Kathmandu,Smart Watch,6.0,2341.37,"New Road, Kathmandu 44600",14048.22,2024,July,7,Q3,16,29,2
J-00465,2024-10-19,London,Gaming Laptop,6.0,2073.9,"12 Oxford St, W1D 1AB",12443.4,2024,October,10,Q4,19,42,3
J-00466,2024-09-28,Tokyo,Tablet Pro,6.0,2148.84,"1-1 Akihabara, Chiyoda",12893.04,2024,September,9,Q3,28,39,6
J-00468,2024-09-13,Tokyo,Smart Watch,5.0,1592.58,"3-5 Shinjuku, Shinjuku-ku",7962.9,2024,September,9,Q3,13,37,6
J-00470,2024-06-13,Tokyo,Wireless Earbuds,1.0,359.74,"3-5 Shinjuku, Shinjuku-ku",359.74,2024,June,6,Q2,13,24,6
J-00471,2024-07-21,Berlin,4K Camera,5.0,1048.04,"Kurfurstendamm 22, 10719",5240.2,2024,July,7,Q3,21,29,0
J-00472,2024-06-11,Sydney,Tablet Pro,5.0,599.25,"City Centre, Pitt St Mall",2996.25,2024,June,6,Q2,11,24,5
J-00478,2024-08-21,New York,Wireless Earbuds,4.0,1074.26,"350 5th Ave, NY 10118",4297.04,2024,August,8,Q3,21,34,4
J-00482,2024-05-24,London,Wireless Earbuds,4.0,979.38,"12 Oxford St, W1D 1AB",3917.52,2024,May,5,Q2,24,21,3
J-00483,2024-10-24,London,Smart Watch,4.0,2135.34,"88 Regent Ave, SW1A 2AA",8541.36,2024,October,10,Q4,24,43,3
J-00484,2024-06-05,New York,Gaming Laptop,2.0,1236.83,"350 5th Ave, NY 10118",2473.66,2024,June,6,Q2,5,23,4
J-00485,2024-07-23,Sydney,Wireless Earbuds,4.0,1198.2,"City Centre, Pitt St Mall",4792.8,2024,July,7,Q3,23,30,5
J-00486,2024-07-10,Tokyo,Wireless Earbuds,7.0,1257.18,"3-5 Shinjuku, Shinjuku-ku",8800.26,2024,July,7,Q3,10,28,6
J-00487,2024-02-25,New York,Smart TV,7.0,573.1,"200 Broadway, NY 10007",4011.7,2024,February,2,Q1,25,8,4
J-00488,2024-05-27,New York,Tablet Pro,2.0,1097.87,"200 Broadway, NY 10007",2195.74,2024,May,5,Q2,27,22,4
J-00490,2024-07-03,Tokyo,Gaming Console,7.0,1868.01,"3-5 Shinjuku, Shinjuku-ku",13076.07,2024,July,7,Q3,3,27,6
J-00493,2024-04-02,Sydney,Gaming Console,7.0,298.95,"88 George St, NSW 2000",2092.65,2024,April,4,Q2,2,14,5
J-00494,2024-08-27,Tokyo,Tablet Pro,7.0,1536.39,"1-1 Akihabara, Chiyoda",10754.73,2024,August,8,Q3,27,35,6
J-00495,2024-03-26,London,Smart TV,3.0,2376.89,"12 Oxford St, W1D 1AB",7130.67,2024,March,3,Q1,26,13,3
J-00496,2024-12-06,Kathmandu,Smart Watch,3.0,805.35,"Durbar Marg, KTM 44601",2416.05,2024,December,12,Q4,6,49,2
J-00497,2024-05-09,Kathmandu,4K Camera,6.0,1126.02,"Durbar Marg, KTM 44601",6756.12,2024,May,5,Q2,9,19,2
J-00498,2024-09-15,Kathmandu,Smart Watch,4.0,1887.26,"Durbar Marg, KTM 44601",7549.04,2024,September,9,Q3,15,37,2
J-00500,2024-05-16,Sydney,Gaming Laptop,1.0,1926.73,"City Centre, Pitt St Mall",1926.73,2024,May,5,Q2,16,20,5
J-00501,2024-02-08,Kathmandu,4K Camera,2.0,1243.62,"New Road, Kathmandu 44600",2487.24,2024,February,2,Q1,8,6,2
J-00502,2024-01-30,London,Tablet Pro,7.0,1431.87,"12 Oxford St, W1D 1AB",10023.09,2024,January,1,Q1,30,5,3
J-00503,2024-07-28,Sydney,Smart Watch,7.0,165.9,"City Centre, Pitt St Mall",1161.3,2024,July,7,Q3,28,30,5
J-00504,2024-06-16,Dubai,4K Camera,1.0,1060.92,"Dubai Mall, Level 2, S12",1060.92,2024,June,6,Q2,16,24,1
J-00505,2024-02-09,Tokyo,Wireless Earbuds,2.0,1857.35,"1-1 Akihabara, Chiyoda",3714.7,2024,February,2,Q1,9,6,6
J-00506,2024-03-23,London,Tablet Pro,5.0,613.4,"12 Oxford St, W1D 1AB",3067.0,2024,March,3,Q1,23,12,3
J-00508,2024-09-16,Dubai,4K Camera,4.0,1196.27,"Mall of Emirates, B1-45",4785.08,2024,September,9,Q3,16,38,1
J-00509,2024-02-09,Dubai,Gaming Console,6.0,434.86,"Dubai Mall, Level 2, S12",2609.16,2024,February,2,Q1,9,6,1
J-00510,2024-10-09,New York,Gaming Laptop,1.0,2192.36,"350 5th Ave, NY 10118",2192.36,2024,October,10,Q4,9,41,4
J-00511,2024-01-21,Dubai,Smart TV,7.0,1751.07,"Mall of Emirates, B1-45",12257.49,2024,January,1,Q1,21,3,1
J-00512,2024-07-02,New York,Gaming Laptop,7.0,1141.19,"350 5th Ave, NY 10118",7988.33,2024,July,7,Q3,2,27,4
J-00513,2024-01-19,London,Smart Watch,1.0,415.65,"12 Oxford St, W1D 1AB",415.65,2024,January,1,Q1,19,3,3
J-00516,2024-08-02,Berlin,Gaming Laptop,7.0,786.64,"Kurfurstendamm 22, 10719",5506.48,2024,August,8,Q3,2,31,0
J-00518,2024-01-14,Berlin,Tablet Pro,5.0,1856.66,"Kurfurstendamm 22, 10719",9283.3,2024,January,1,Q1,14,2,0
J-00519,2024-11-24,Dubai,Gaming Console,6.0,162.81,"Mall of Emirates, B1-45",976.86,2024,November,11,Q4,24,47,1
J-00520,2024-12-25,Sydney,Tablet Pro,2.0,804.25,"88 George St, NSW 2000",1608.5,2024,December,12,Q4,25,52,5
J-00521,2024-10-11,Sydney,Smart TV,4.0,612.11,"88 George St, NSW 2000",2448.44,2024,October,10,Q4,11,41,5
J-00522,2024-10-17,Dubai,Gaming Console,2.0,2251.07,"Dubai Mall, Level 2, S12",4502.14,2024,October,10,Q4,17,42,1
J-00524,2024-09-01,Kathmandu,4K Camera,4.0,2434.04,"Durbar Marg, KTM 44601",9736.16,2024,September,9,Q3,1,35,2
J-00525,2024-07-04,Tokyo,Tablet Pro,4.0,1168.12,"1-1 Akihabara, Chiyoda",4672.48,2024,July,7,Q3,4,27,6
J-00527,2024-06-27,New York,Smart Watch,2.0,1923.36,"200 Broadway, NY 10007",3846.72,2024,June,6,Q2,27,26,4
J-00529,2024-10-10,Kathmandu,Gaming Console,4.0,2320.48,"Durbar Marg, KTM 44601",9281.92,2024,October,10,Q4,10,41,2
J-00530,2024-06-08,Sydney,Wireless Earbuds,7.0,1342.6,"City Centre, Pitt St Mall",9398.2,2024,June,6,Q2,8,23,5
J-00531,2024-10-02,Tokyo,Gaming Console,6.0,1206.03,"1-1 Akihabara, Chiyoda",7236.18,2024,October,10,Q4,2,40,6
J-00535,2024-03-08,New York,Gaming Console,5.0,526.6,"350 5th Ave, NY 10118",2633.0,2024,March,3,Q1,8,10,4
J-00536,2024-09-29,Tokyo,Gaming Laptop,6.0,1109.78,"3-5 Shinjuku, Shinjuku-ku",6658.68,2024,September,9,Q3,29,39,6
J-00537,2024-06-25,Kathmandu,Smart Watch,7.0,1703.61,"New Road, Kathmandu 44600",11925.27,2024,June,6,Q2,25,26,2
J-00538,2024-06-12,New York,4K Camera,2.0,2156.66,"200 Broadway, NY 10007",4313.32,2024,June,6,Q2,12,24,4
J-00541,2024-02-08,Sydney,Gaming Laptop,1.0,298.86,"88 George St, NSW 2000",298.86,2024,February,2,Q1,8,6,5
J-00542,2024-07-20,Sydney,Wireless Earbuds,1.0,848.28,"88 George St, NSW 2000",848.28,2024,July,7,Q3,20,29,5
J-00551,2024-09-08,Dubai,Tablet Pro,2.0,197.68,"Dubai Mall, Level 2, S12",395.36,2024,September,9,Q3,8,36,1
J-00552,2024-04-08,Tokyo,Wireless Earbuds,5.0,2022.9,"3-5 Shinjuku, Shinjuku-ku",10114.5,2024,April,4,Q2,8,15,6
J-00555,2024-11-21,London,Tablet Pro,6.0,81.34,"88 Regent Ave, SW1A 2AA",488.04,2024,November,11,Q4,21,47,3
J-00558,2024-01-19,New York,Wireless Earbuds,6.0,1048.61,"350 5th Ave, NY 10118",6291.66,2024,January,1,Q1,19,3,4
J-00561,2024-02-01,Sydney,Gaming Laptop,5.0,1387.07,"88 George St, NSW 2000",6935.35,2024,February,2,Q1,1,5,5
J-00562,2024-01-03,Sydney,Smart TV,4.0,1792.04,"88 George St, NSW 2000",7168.16,2024,January,1,Q1,3,1,5
J-00563,2024-05-18,Dubai,Wireless Earbuds,5.0,374.43,"Dubai Mall, Level 2, S12",1872.15,2024,May,5,Q2,18,20,1
J-00567,2024-05-18,Berlin,Smart TV,2.0,2122.12,"Alexanderplatz 5, 10178",4244.24,2024,May,5,Q2,18,20,0
J-00571,2024-09-02,Berlin,Gaming Console,4.0,1957.56,"Alexanderplatz 5, 10178",7830.24,2024,September,9,Q3,2,36,0
J-00572,2024-11-28,Dubai,Gaming Laptop,3.0,1325.98,"Dubai Mall, Level 2, S12",3977.94,2024,November,11,Q4,28,48,1
J-00573,2024-12-20,New York,Gaming Console,4.0,1987.76,"200 Broadway, NY 10007",7951.04,2024,December,12,Q4,20,51,4
J-00574,2024-10-03,London,Smart Watch,5.0,996.43,"12 Oxford St, W1D 1AB",4982.15,2024,October,10,Q4,3,40,3
J-00575,2024-12-20,New York,Tablet Pro,7.0,723.01,"200 Broadway, NY 10007",5061.07,2024,December,12,Q4,20,51,4
J-00577,2024-03-11,New York,Gaming Console,3.0,758.02,"350 5th Ave, NY 10118",2274.06,2024,March,3,Q1,11,11,4
J-00578,2024-08-08,Kathmandu,4K Camera,2.0,1347.15,"Durbar Marg, KTM 44601",2694.3,2024,August,8,Q3,8,32,2
J-00581,2024-08-07,Dubai,Gaming Console,4.0,373.72,"Mall of Emirates, B1-45",1494.88,2024,August,8,Q3,7,32,1
J-00583,2024-10-23,London,Gaming Console,3.0,1117.37,"12 Oxford St, W1D 1AB",3352.11,2024,October,10,Q4,23,43,3
J-00585,2024-03-14,Sydney,Wireless Earbuds,2.0,2274.78,"City Centre, Pitt St Mall",4549.56,2024,March,3,Q1,14,11,5
J-00586,2024-12-04,Tokyo,Smart Watch,1.0,1226.37,"1-1 Akihabara, Chiyoda",1226.37,2024,December,12,Q4,4,49,6
J-00589,2024-01-10,Berlin,Smart Watch,5.0,498.67,"Kurfurstendamm 22, 10719",2493.35,2024,January,1,Q1,10,2,0
J-00590,2024-07-06,London,Gaming Console,1.0,1558.26,"12 Oxford St, W1D 1AB",1558.26,2024,July,7,Q3,6,27,3
J-00591,2024-05-26,Berlin,Smart TV,2.0,1379.47,"Alexanderplatz 5, 10178",2758.94,2024,May,5,Q2,26,21,0
J-00592,2024-12-01,Tokyo,Smart Watch,6.0,1423.73,"1-1 Akihabara, Chiyoda",8542.38,2024,December,12,Q4,1,48,6
J-00593,2024-11-19,Tokyo,4K Camera,2.0,1802.38,"3-5 Shinjuku, Shinjuku-ku",3604.76,2024,November,11,Q4,19,47,6
J-00594,2024-05-26,Dubai,Smart Watch,1.0,159.82,"Mall of Emirates, B1-45",159.82,2024,May,5,Q2,26,21,1
J-00595,2024-07-22,Kathmandu,4K Camera,2.0,693.1,"New Road, Kathmandu 44600",1386.2,2024,July,7,Q3,22,30,2
J-00596,2024-01-16,London,Gaming Console,1.0,2208.17,"12 Oxford St, W1D 1AB",2208.17,2024,January,1,Q1,16,3,3
J-00597,2024-12-26,London,Gaming Laptop,4.0,103.46,"88 Regent Ave, SW1A 2AA",413.84,2024,December,12,Q4,26,52,3
J-00598,2024-02-15,New York,Smart TV,3.0,508.39,"200 Broadway, NY 10007",1525.17,2024,February,2,Q1,15,7,4
J-00599,2024-12-18,Dubai,Tablet Pro,1.0,624.65,"Dubai Mall, Level 2, S12",624.65,2024,December,12,Q4,18,51,1
J-00600,2024-12-07,Tokyo,Gaming Console,1.0,491.98,"3-5 Shinjuku, Shinjuku-ku",491.98,2024,December,12,Q4,7,49,6
J-00601,2024-10-30,Berlin,Gaming Laptop,6.0,2177.43,"Alexanderplatz 5, 10178",13064.58,2024,October,10,Q4,30,44,0
J-00604,2024-08-21,New York,Gaming Laptop,2.0,2295.92,"350 5th Ave, NY 10118",4591.84,2024,August,8,Q3,21,34,4
J-00605,2024-03-07,Kathmandu,Tablet Pro,6.0,1767.56,"New Road, Kathmandu 44600",10605.36,2024,March,3,Q1,7,10,2
J-00606,2024-05-21,Berlin,Smart TV,6.0,1093.82,"Kurfurstendamm 22, 10719",6562.92,2024,May,5,Q2,21,21,0
J-00607,2024-10-27,Kathmandu,Gaming Laptop,1.0,2095.81,"New Road, Kathmandu 44600",2095.81,2024,October,10,Q4,27,43,2
J-00608,2024-10-06,Tokyo,4K Camera,5.0,2022.15,"1-1 Akihabara, Chiyoda",10110.75,2024,October,10,Q4,6,40,6
J-00609,2024-09-10,Kathmandu,Smart TV,5.0,1540.34,"New Road, Kathmandu 44600",7701.7,2024,September,9,Q3,10,37,2
J-00610,2024-09-24,London,4K Camera,3.0,560.95,"88 Regent Ave, SW1A 2AA",1682.85,2024,September,9,Q3,24,39,3
J-00611,2024-03-30,Berlin,Smart Watch,3.0,145.29,"Alexanderplatz 5, 10178",435.87,2024,March,3,Q1,30,13,0
J-00613,2024-09-04,Dubai,Gaming Laptop,6.0,2239.35,"Mall of Emirates, B1-45",13436.1,2024,September,9,Q3,4,36,1
J-00614,2024-03-26,Dubai,4K Camera,4.0,1839.2,"Mall of Emirates, B1-45",7356.8,2024,March,3,Q1,26,13,1
J-00617,2024-03-07,London,Smart Watch,7.0,2273.53,"88 Regent Ave, SW1A 2AA",15914.71,2024,March,3,Q1,7,10,3
J-00619,2024-04-03,Berlin,4K Camera,5.0,1131.78,"Alexanderplatz 5, 10178",5658.9,2024,April,4,Q2,3,14,0
J-00620,2024-07-10,New York,Smart Watch,7.0,504.1,"200 Broadway, NY 10007",3528.7,2024,July,7,Q3,10,28,4
J-00621,2024-05-01,Kathmandu,Gaming Laptop,6.0,1773.2,"New Road, Kathmandu 44600",10639.2,2024,May,5,Q2,1,18,2
J-00623,2024-07-26,Kathmandu,Smart Watch,7.0,966.75,"New Road, Kathmandu 44600",6767.25,2024,July,7,Q3,26,30,2
J-00624,2024-11-10,London,Gaming Console,2.0,2261.72,"88 Regent Ave, SW1A 2AA",4523.44,2024,November,11,Q4,10,45,3
J-00626,2024-09-05,Tokyo,Smart Watch,2.0,1180.15,"1-1 Akihabara, Chiyoda",2360.3,2024,September,9,Q3,5,36,6
J-00627,2024-10-27,Berlin,Gaming Laptop,5.0,1131.72,"Kurfurstendamm 22, 10719",5658.6,2024,October,10,Q4,27,43,0
J-00630,2024-08-18,Tokyo,Smart Watch,3.0,310.44,"1-1 Akihabara, Chiyoda",931.32,2024,August,8,Q3,18,33,6
J-00632,2024-08-31,London,Gaming Laptop,6.0,1807.76,"12 Oxford St, W1D 1AB",10846.56,2024,August,8,Q3,31,35,3
J-00633,2024-06-30,Tokyo,Gaming Laptop,1.0,456.98,"1-1 Akihabara, Chiyoda",456.98,2024,June,6,Q2,30,26,6
J-00635,2024-02-13,Kathmandu,4K Camera,6.0,712.39,"Durbar Marg, KTM 44601",4274.34,2024,February,2,Q1,13,7,2
J-00637,2024-10-08,Dubai,Gaming Laptop,1.0,355.51,"Mall of Emirates, B1-45",355.51,2024,October,10,Q4,8,41,1
J-00640,2024-03-24,Berlin,Tablet Pro,6.0,1033.88,"Kurfurstendamm 22, 10719",6203.28,2024,March,3,Q1,24,12,0
J-00641,2024-08-22,New York,Smart Watch,4.0,1341.78,"200 Broadway, NY 10007",5367.12,2024,August,8,Q3,22,34,4
J-00642,2024-12-18,Kathmandu,Wireless Earbuds,5.0,511.26,"Durbar Marg, KTM 44601",2556.3,2024,December,12,Q4,18,51,2
J-00645,2024-07-09,Sydney,Gaming Console,7.0,535.73,"City Centre, Pitt St Mall",3750.11,2024,July,7,Q3,9,28,5
J-00646,2024-03-27,Kathmandu,Smart Watch,1.0,1801.89,"Durbar Marg, KTM 44601",1801.89,2024,March,3,Q1,27,13,2
J-00647,2024-05-23,Kathmandu,Gaming Console,1.0,1780.21,"New Road, Kathmandu 44600",1780.21,2024,May,5,Q2,23,21,2
J-00648,2024-04-17,Sydney,Smart Watch,2.0,631.37,"88 George St, NSW 2000",1262.74,2024,April,4,Q2,17,16,5
J-00650,2024-07-28,London,Tablet Pro,1.0,687.5,"88 Regent Ave, SW1A 2AA",687.5,2024,July,7,Q3,28,30,3
J-00651,2024-06-03,New York,Smart TV,2.0,746.75,"350 5th Ave, NY 10118",1493.5,2024,June,6,Q2,3,23,4
J-00652,2024-06-10,Dubai,Wireless Earbuds,4.0,406.05,"Mall of Emirates, B1-45",1624.2,2024,June,6,Q2,10,24,1
J-00655,2024-11-23,Sydney,Gaming Laptop,7.0,1112.01,"City Centre, Pitt St Mall",7784.07,2024,November,11,Q4,23,47,5
J-00656,2024-07-16,Tokyo,Smart Watch,6.0,1232.36,"3-5 Shinjuku, Shinjuku-ku",7394.16,2024,July,7,Q3,16,29,6
J-00659,2024-03-23,Berlin,4K Camera,3.0,73.88,"Alexanderplatz 5, 10178",221.64,2024,March,3,Q1,23,12,0
J-00660,2024-08-21,Kathmandu,Tablet Pro,5.0,1960.03,"New Road, Kathmandu 44600",9800.15,2024,August,8,Q3,21,34,2
J-00661,2024-08-22,Sydney,Smart TV,2.0,1350.23,"City Centre, Pitt St Mall",2700.46,2024,August,8,Q3,22,34,5
J-00664,2024-05-09,Kathmandu,Wireless Earbuds,7.0,1491.9,"New Road, Kathmandu 44600",10443.3,2024,May,5,Q2,9,19,2
J-00666,2024-11-07,Sydney,Tablet Pro,7.0,1679.19,"88 George St, NSW 2000",11754.33,2024,November,11,Q4,7,45,5
J-00667,2024-07-13,Tokyo,Wireless Earbuds,2.0,1605.37,"3-5 Shinjuku, Shinjuku-ku",3210.74,2024,July,7,Q3,13,28,6
J-00668,2024-11-10,London,Smart TV,7.0,676.92,"88 Regent Ave, SW1A 2AA",4738.44,2024,November,11,Q4,10,45,3
J-00669,2024-03-04,Sydney,Gaming Console,1.0,725.43,"City Centre, Pitt St Mall",725.43,2024,March,3,Q1,4,10,5
J-00670,2024-05-31,Kathmandu,Tablet Pro,7.0,607.31,"Durbar Marg, KTM 44601",4251.17,2024,May,5,Q2,31,22,2
J-00671,2024-05-22,Kathmandu,4K Camera,5.0,1058.4,"New Road, Kathmandu 44600",5292.0,2024,May,5,Q2,22,21,2
J-00672,2024-09-14,Kathmandu,Gaming Console,2.0,113.61,"Durbar Marg, KTM 44601",227.22,2024,September,9,Q3,14,37,2
J-00675,2024-07-10,Dubai,Wireless Earbuds,5.0,1561.36,"Mall of Emirates, B1-45",7806.8,2024,July,7,Q3,10,28,1
J-00677,2024-05-08,New York,Smart Watch,4.0,825.15,"200 Broadway, NY 10007",3300.6,2024,May,5,Q2,8,19,4
J-00678,2024-05-02,Sydney,Gaming Console,1.0,1079.45,"City Centre, Pitt St Mall",1079.45,2024,May,5,Q2,2,18,5
J-00679,2024-11-27,Tokyo,Smart TV,7.0,1868.51,"1-1 Akihabara, Chiyoda",13079.57,2024,November,11,Q4,27,48,6
J-00681,2024-10-16,Dubai,Gaming Laptop,2.0,1915.94,"Mall of Emirates, B1-45",3831.88,2024,October,10,Q4,16,42,1
J-00683,2024-11-18,London,4K Camera,6.0,2263.41,"88 Regent Ave, SW1A 2AA",13580.46,2024,November,11,Q4,18,47,3
J-00685,2024-05-24,Sydney,Gaming Laptop,6.0,2075.41,"88 George St, NSW 2000",12452.46,2024,May,5,Q2,24,21,5
J-00688,2024-11-30,Berlin,4K Camera,5.0,435.53,"Kurfurstendamm 22, 10719",2177.65,2024,November,11,Q4,30,48,0
